link,name,location,price,area,bhk,bathroom,area_type_x,id,property_name_address,bedrooms,bathrooms,balcony,additional_rooms,super_builtup_area,area_type_y,floor,property_age,facing,nearby_location,features,furnishing_details,image_links
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dosti-acres-wadala-east-south-mumbai-700-sq-ft-spid-R83159444,"Dosti Acres
4.3","2 BHK Flat in Wadala East, Mumbai",₹2.3 Cr,700 sqft,2 BHK,(2 Baths),Carpet Area,2194,"Carpet area: 700
(65.03 sq.m.)  
sq.ft.",2 Bedrooms,2 Bathrooms,No Balcony,Store Room,,700,11st   of 14 Floors,10+ Year Old,West,"Prabhadevi, Bandra-Kurla Complex, Star mall, Mumbai Public School, Institute of Chemical Technology, Zen Hospital","Security / Fire Alarm, Power Back-up, Feng Shui / Vaastu Compliant, Private Garden / Terrace, Intercom Facility, Lift(s), Maintenance Staff, Water Storage, Piped-gas, Visitor Parking, Swimming Pool, Park, Security Personnel, Shopping Centre, Fitness Centre / GYM, Waste Disposal, Rain Water Harvesting, Club house / Community Center","2 Wardrobe, 4 Fan, 1 Exhaust Fan, 2 Geyser, 6 Light, 3 AC, 1 Modular Kitchen, No Bed, No Chimney, No Curtains, No Dining Table, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Washing Machine, No Water Purifier, 2 Wardrobe, 4 Fan, 1 Exhaust Fan, 2 Geyser, 6 Light, 3 AC, 1 Modular Kitchen, No Bed, No Chimney, No Curtains, No Dining Table, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Washing Machine, No Water Purifier","https://imagecdn.99acres.com/media1/30475/17/609517129M-1755612407815.jpg, https://imagecdn.99acres.com/media1/33291/4/665824821T-1761812325227.jpg, https://imagecdn.99acres.com/media1/30918/0/618360479T-1752334811722.jpg, https://imagecdn.99acres.com/media1/32549/14/650994617T-1758544899579.jpg, https://imagecdn.99acres.com/media1/33222/14/664454765T-1761552738134.jpg"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dosti-eastern-bay-wadala-east-south-mumbai-1082-sq-ft-r2-spid-G76894407,Dosti Eastern Bay,"3 BHK Flat in Wadala East, Mumbai",₹4.3 Cr,"1,082 sqft",3 BHK,(3 Baths),Carpet Area,2195,"Carpet area: 1082
(100.52 sq.m.)  
sq.ft.",3 Bedrooms,3 Bathrooms,No Balcony,Store Room,,1082,33rd   of 50 Floors,1 to 5 Year Old,East,"R City Mall, Eastern Express Highway, New SIES College, Bombay Scottish School, Kikabhai Trust Hospital, CSM International Airport","Security / Fire Alarm, Feng Shui / Vaastu Compliant, Intercom Facility, Lift(s), Maintenance Staff, Water Storage, Visitor Parking, Swimming Pool, Park, Shopping Centre, Fitness Centre / GYM, Club house / Community Center, Water softening plant",,"https://imagecdn.99acres.com/media1/25608/12/512172589M-1755575035912.jpg, https://imagecdn.99acres.com/media1/32301/11/646031225T-1757659160920.jpg, https://imagecdn.99acres.com/media1/32987/15/659755893T-1760270630096.jpg, https://imagecdn.99acres.com/media1/33098/8/661968869T-1760777605482.jpg, https://imagecdn.99acres.com/media1/33300/10/666010715T-1761826630291.jpg"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dosti-ambrosia-wadala-east-south-mumbai-1113-sq-ft-spid-O85243686,"Dosti Ambrosia
4.2","3 BHK Flat in Wadala East, Mumbai",₹3.6 Cr,"1,113 sqft",3 BHK,(3 Baths),Carpet Area,2196,"Carpet area: 1113
(103.4 sq.m.)  
sq.ft.",3 Bedrooms,3 Bathrooms,3 Balconies,,,1113,18th   of 36 Floors,5 to 10 Year Old,East,"Ravli Junction, Bandra-Kurla Complex, Star mall, waman rao municipal high school, Vidyalankar Polytechnic, Galaxy Multispecialty Hospital","Security / Fire Alarm, Power Back-up, Feng Shui / Vaastu Compliant, Intercom Facility, Lift(s), Maintenance Staff, Water Storage, Visitor Parking, Swimming Pool, Park, Fitness Centre / GYM, Rain Water Harvesting, Club house / Community Center","2 Wardrobe, 1 Bed, 5 Fan, 1 Exhaust Fan, 3 Geyser, 10 Light, 1 Modular Kitchen, 4 AC, No Chimney, No Curtains, No Dining Table, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Washing Machine, No Water Purifier, 2 Wardrobe, 1 Bed, 5 Fan, 1 Exhaust Fan, 3 Geyser, 10 Light, 1 Modular Kitchen, 4 AC, No Chimney, No Curtains, No Dining Table, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Washing Machine, No Water Purifier","https://imagecdn.99acres.com/media1/32391/1/647821367M-1758008924680.jpg, https://imagecdn.99acres.com/media1/32301/11/646031225T-1757659160920.jpg, https://imagecdn.99acres.com/media1/33098/8/661968869T-1760777605482.jpg, https://imagecdn.99acres.com/media1/33300/10/666010715T-1761826630291.jpg, https://imagecdn.99acres.com/media1/31565/9/631309175T-1754910859183.jpg"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-wadala-east-south-mumbai-766-sq-ft-r2-spid-O77981241,Dosti Eastern Bay,"2 BHK Flat in Wadala East, Mumbai",₹2.75 Cr,766 sqft,2 BHK,(2 Baths),Carpet Area,2197,"Carpet area: 766
(71.16 sq.m.)  
sq.ft.",2 Bedrooms,2 Bathrooms,1 Balcony,Store Room,,766,6th   of 50 Floors,1 to 5 Year Old,South-East,"Hemant Manjrekar Market, Bramhand Sai Temple, antophill church, Kali -Bari Mandir, Sunni masjid, Sachkhand Darbar","Security / Fire Alarm, Feng Shui / Vaastu Compliant, Private Garden / Terrace, Intercom Facility, Lift(s), Water purifier, Centrally Air Conditioned, High Ceiling Height, Maintenance Staff, False Ceiling Lighting, Water Storage, Recently Renovated, Visitor Parking, Swimming Pool, Park, Security Personnel, Natural Light, Internet/wi-fi connectivity, Airy Rooms, Spacious Interiors, Shopping Centre, Fitness Centre / GYM, Club house / Community Center, Water softening plant",,"https://imagecdn.99acres.com/media1/26351/0/527020845M-1755602531555.jpg, https://imagecdn.99acres.com/media1/32152/18/643058041T-1757059222306.jpg, https://imagecdn.99acres.com/media1/30918/0/618360479T-1752334811722.jpg, https://imagecdn.99acres.com/media1/32753/13/655073593T-1759320558062.jpg, https://imagecdn.99acres.com/media1/32352/2/647042577T-1757843951833.jpg"
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-lodha-new-cuffe-parade-wadala-south-mumbai-485-sq-ft-r2-spid-K79898457,"Lodha New Cuffe Parade
4.2","1 BHK Flat in Wadala, Mumbai",₹1.7 Cr,485 sqft,1 BHK,(1 Bath),Carpet Area,2198,"Carpet area: 485
(45.06 sq.m.)  
sq.ft.",1 Bedroom,1 Bathroom,1 Balcony,Others,,485,17th   of 40 Floors,1 to 5 Year Old,,"Bandra Rlwy station, Gundavali Metro station, Phoenix Marketcity, Sion Flyover, Sadhana English Primary School","Feng Shui / Vaastu Compliant, Security / Fire Alarm, Intercom Facility, Lift(s), Swimming Pool, Maintenance Staff, Water Storage, Park, Visitor Parking, Fitness Centre / GYM, Club house / Community Center",,"https://imagecdn.99acres.com/media1/28259/13/565193693M-1738139726515.jpg, https://imagecdn.99acres.com/media1/31142/0/622840057T-1753348228039.jpg, https://imagecdn.99acres.com/media1/30931/5/618625585T-1752407892849.jpg, https://imagecdn.99acres.com/media1/32567/17/651357017T-1758621970017.jpg, https://imagecdn.99acres.com/media1/31029/7/620587799T-1752824462843.jpg"
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-lodha-ncp-wadala-east-south-mumbai-514-sq-ft-spid-F85737990,Lodha NCP,"1 BHK Flat in Wadala East, Mumbai",₹1.85 Cr,514 sqft,1 BHK,(1 Bath),Carpet Area,2199,"Carpet area: 514
(47.75 sq.m.)  
sq.ft.",1 Bedroom,1 Bathroom,2 Balconies,"Pooja Room,Store Room",,514,9th   of 42 Floors,1 to 5 Year Old,East,"Shobha Maternity and Surgical Home, Kidwai Nagr health Post & Dispensary, Advani Dental Care, CGHS Dispensary No.7","Centrally Air Conditioned, Water purifier, Security / Fire Alarm, Feng Shui / Vaastu Compliant, Private Garden / Terrace, Intercom Facility, Lift(s), High Ceiling Height, Maintenance Staff, False Ceiling Lighting, Water Storage, Separate entry for servant room, No open drainage around, Bank Attached Property, Piped-gas, Internet/wi-fi connectivity, Recently Renovated, Visitor Parking, Swimming Pool, Park, Security Personnel, Natural Light, Airy Rooms, Spacious Interiors, Low Density Society, Waste Disposal, Rain Water Harvesting, Water softening plant, Shopping Centre, Fitness Centre / GYM, Club house / Community Center",,"https://imagecdn.99acres.com/media1/32868/18/657378581M-1759820243756.jpg, https://imagecdn.99acres.com/media1/30931/5/618625585T-1752407892849.jpg, https://imagecdn.99acres.com/media1/32567/17/651357017T-1758621970017.jpg, https://imagecdn.99acres.com/media1/31029/7/620587799T-1752824462843.jpg, https://imagecdn.99acres.com/media1/32480/6/649606893T-1758272725950.jpg"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dosti-acres-wadala-east-south-mumbai-700-sq-ft-r4-spid-F72558952,"Dosti Acres
4.3","2 BHK Flat in Wadala East, Mumbai",₹2.15 Cr,700 sqft,2 BHK,(2 Baths),Carpet Area,2200,"Carpet area: 700
(65.03 sq.m.)  
sq.ft.",2 Bedrooms,2 Bathrooms,No Balcony,"Others,Store Room",,700,10th   of 15 Floors,5 to 10 Year Old,South-East,"Prabhadevi, Bandra-Kurla Complex, Star mall, Mumbai Public School, Institute of Chemical Technology, Zen Hospital","Power Back-up, Feng Shui / Vaastu Compliant, Intercom Facility, Lift(s), Maintenance Staff, Piped-gas, Swimming Pool, Park, Security Personnel, Shopping Centre, Fitness Centre / GYM, Rain Water Harvesting, Club house / Community Center","5 Fan, 2 Geyser, 4 Light, 2 Wardrobe, No AC, No Bed, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Modular Kitchen, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Washing Machine, No Water Purifier, 5 Fan, 2 Geyser, 4 Light, 2 Wardrobe, No AC, No Bed, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Modular Kitchen, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Washing Machine, No Water Purifier","https://imagecdn.99acres.com/media1/29231/13/584633943M-1755614416174.jpg, https://imagecdn.99acres.com/media1/33291/4/665824821T-1761812325227.jpg, https://imagecdn.99acres.com/media1/30918/0/618360479T-1752334811722.jpg, https://imagecdn.99acres.com/media1/31119/10/622390261T-1753261826836.jpg, https://imagecdn.99acres.com/media1/32549/14/650994617T-1758544899579.jpg"
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-lodha-evoq-wadala-east-south-mumbai-2762-sq-ft-spid-C83770058,Lodha Evoq,"4 BHK Flat in Wadala East, Mumbai",₹15 Cr,"2,762 sqft",4 BHK,(5 Baths),Super Built-up Area,2201,"Super Built up area 2762
(256.6 sq.m.)
Built Up area: 2761 sq.ft. (256.51 sq.m.)
Carpet area: 2760 sq.ft. (256.41 sq.m.)  
sq.ft.",4 Bedrooms,5 Bathrooms,3+ Balconies,"Servant Room,Study Room",2762,2760,26th   of 43 Floors,1 to 5 Year Old,East,"Kings Circle Station, Sion Station, GTB Nagar Monorail Station, Gandhi Market, Namdev Koli Marg","Security / Fire Alarm, Lift(s), Swimming Pool, Separate entry for servant room, Park, Piped-gas, Visitor Parking, Fitness Centre / GYM, Club house / Community Center, Waste Disposal, Rain Water Harvesting, Bhakti Park Monorail Station",,https://imagecdn.99acres.com/media1/30981/18/619638489M-1752649104955.jpg
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ivory-towers-chs-wadala-east-south-mumbai-2016-sq-ft-spid-A85866732,Ivory Towers CHS,"4 BHK Flat in Wadala East, Mumbai",₹4.99 Cr,"2,016 sqft",4 BHK,(4 Baths),Super Built-up Area,2202,"Super Built up area 2016
(187.29 sq.m.)
Built Up area: 1800 sq.ft. (167.23 sq.m.)
Carpet area: 1440 sq.ft. (133.78 sq.m.)  
sq.ft.",4 Bedrooms,4 Bathrooms,No Balcony,Pooja Room,2016,1440,12nd   of 18 Floors,5 to 10 Year Old,East,"Sabji Market, Hemant Manjrekar Market, Gandhi Market, antophill church, Sbi ATM, Chinmay Nursing Home Wadala","Security / Fire Alarm, Feng Shui / Vaastu Compliant, Private Garden / Terrace, Intercom Facility, Lift(s), Maintenance Staff, Water Storage, Piped-gas, Visitor Parking, Swimming Pool, Park, Security Personnel, Natural Light, Airy Rooms, Internet/wi-fi connectivity, Spacious Interiors, Low Density Society, Shopping Centre, Fitness Centre / GYM, Waste Disposal, Rain Water Harvesting, Club house / Community Center",,https://imagecdn.99acres.com/media1/32982/0/659640445M-1760254557346.jpg
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-lodha-enchante-wadala-east-south-mumbai-1970-sq-ft-spid-I83756196,"Lodha Enchante
3.6","4 BHK Flat in Wadala East, Mumbai",₹6.25 Cr,"1,970 sqft",4 BHK,(4 Baths),Super Built-up Area,2203,"Super Built up area 1970
(183.02 sq.m.)
Built Up area: 1910 sq.ft. (177.44 sq.m.)
Carpet area: 1900 sq.ft. (176.52 sq.m.)  
sq.ft.",4 Bedrooms,4 Bathrooms,3+ Balconies,"Pooja Room,Servant Room",1970,1900,17th   of 43 Floors,1 to 5 Year Old,East,"Bandra Junction, Bandra Kurla Complex Metro, Jio World Drive, Eastern Express Highway, Eastern Flyway, MMP Shah College","Security / Fire Alarm, Swimming Pool, Water Storage, Separate entry for servant room, Fitness Centre / GYM, Club house / Community Center, Waste Disposal","4 Fan, 7 Light, 1 Modular Kitchen, 7 AC, No Bed, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Geyser, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier, 4 Fan, 7 Light, 1 Modular Kitchen, 7 AC, No Bed, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Geyser, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier",https://imagecdn.99acres.com/media1/30968/16/619376469M-1752579393532.jpg
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-lodha-evoq-wadala-east-south-mumbai-2762-sq-ft-spid-S83754946,Lodha Evoq,"4 BHK Flat in Wadala East, Mumbai",₹15 Cr,"2,762 sqft",4 BHK,(5 Baths),Super Built-up Area,2204,"Super Built up area 2762
(256.6 sq.m.)
Built Up area: 2760 sq.ft. (256.41 sq.m.)
Carpet area: 2758 sq.ft. (256.23 sq.m.)  
sq.ft.",4 Bedrooms,5 Bathrooms,3+ Balconies,"Servant Room,Store Room",2762,2758,26th   of 43 Floors,1 to 5 Year Old,East,"Kings Circle Station, Sion Station, GTB Nagar Monorail Station, Gandhi Market, Namdev Koli Marg","Security / Fire Alarm, Intercom Facility, Lift(s), Swimming Pool, Separate entry for servant room, Park, Piped-gas, Visitor Parking, Spacious Interiors, Fitness Centre / GYM, Club house / Community Center, Rain Water Harvesting, Bhakti Park Monorail Station","8 Fan, 7 Light, 7 AC, 1 Modular Kitchen, 1 Chimney, No Bed, No Curtains, No Dining Table, No Exhaust Fan, No Geyser, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier, 8 Fan, 7 Light, 7 AC, 1 Modular Kitchen, 1 Chimney, No Bed, No Curtains, No Dining Table, No Exhaust Fan, No Geyser, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier",https://imagecdn.99acres.com/media1/30968/4/619364445M-1752578079382.jpg
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-lodha-evoq-wadala-east-south-mumbai-2002-sq-ft-r6-spid-V74836885,Lodha Evoq,"4 BHK Flat in Wadala East, Mumbai",₹7 Cr,"2,002 sqft",4 BHK,(5 Baths),Carpet Area,2205,"Carpet area: 2002
(185.99 sq.m.)  
sq.ft.",4 Bedrooms,5 Bathrooms,3+ Balconies,"Pooja Room,Store Room,Study Room,Servant Room",,2002,34th   of 41 Floors,5 to 10 Year Old,East,"Kings Circle Station, Sion Station, GTB Nagar Monorail Station, Gandhi Market, Namdev Koli Marg","Centrally Air Conditioned, Security / Fire Alarm, Feng Shui / Vaastu Compliant, Private Garden / Terrace, Intercom Facility, Lift(s), High Ceiling Height, Maintenance Staff, Water Storage, Separate entry for servant room, No open drainage around, Bank Attached Property, Piped-gas, Internet/wi-fi connectivity, Recently Renovated, Visitor Parking, Swimming Pool, Park, Security Personnel, Natural Light, Airy Rooms, Spacious Interiors, Low Density Society, Waste Disposal, Rain Water Harvesting, Water softening plant, Shopping Centre, Fitness Centre / GYM, Club house / Community Center, Bhakti Park Monorail Station",,https://imagecdn.99acres.com/media1/24374/13/487493822M-1755537614770.jpg
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-lodha-estrella-wadala-south-mumbai-1330-sq-ft-r8-spid-Z71448918,Lodha Estrella,"3 BHK Flat in Wadala, Mumbai",₹5 Cr,"1,330 sqft",3 BHK,(4 Baths),Carpet Area,2206,"Carpet area: 1330
(123.56 sq.m.)  
sq.ft.",3 Bedrooms,4 Bathrooms,3+ Balconies,"Pooja Room,Store Room,Study Room,Servant Room",,1330,37th   of 42 Floors,1 to 5 Year Old,East,"Suburban Railways from Matunga, BKC via BKC-Sion Connector, Fort via the Eastern Freeway, Metro 11 Connectivity","Centrally Air Conditioned, Water purifier, Security / Fire Alarm, Feng Shui / Vaastu Compliant, Private Garden / Terrace, Intercom Facility, Lift(s), High Ceiling Height, Maintenance Staff, False Ceiling Lighting, Water Storage, Separate entry for servant room, No open drainage around, Bank Attached Property, Piped-gas, Internet/wi-fi connectivity, Recently Renovated, Visitor Parking, Swimming Pool, Park, Security Personnel, Natural Light, Airy Rooms, Spacious Interiors, Low Density Society, Waste Disposal, Rain Water Harvesting, Water softening plant, Shopping Centre, Fitness Centre / GYM, Club house / Community Center","3 Fan, 1 Exhaust Fan, 4 Geyser, 1 Stove, 5 AC, 1 Modular Kitchen, 1 Chimney, No Bed, No Curtains, No Dining Table, No Light, No Microwave, No Fridge, No Sofa, No TV, No Wardrobe, No Washing Machine, No Water Purifier, 3 Fan, 1 Exhaust Fan, 4 Geyser, 1 Stove, 5 AC, 1 Modular Kitchen, 1 Chimney, No Bed, No Curtains, No Dining Table, No Light, No Microwave, No Fridge, No Sofa, No TV, No Wardrobe, No Washing Machine, No Water Purifier","https://imagecdn.99acres.com/media1/26932/11/538651503M-1755536520902.jpg, https://imagecdn.99acres.com/media1/32878/18/657578429T-1759837799775.jpg, https://imagecdn.99acres.com/media1/33324/19/666499429T-1761910583366.jpg, https://imagecdn.99acres.com/media1/33086/8/661728905T-1760699519775.jpg, https://imagecdn.99acres.com/media1/33100/4/662004987T-1760782313282.jpg"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dosti-ambrosia-wadala-east-south-mumbai-917-sq-ft-r3-spid-K76864315,"Dosti Ambrosia
4.2","2 BHK Flat in Wadala East, Mumbai",₹2.7 Cr,917 sqft,2 BHK,(2 Baths),Carpet Area,2207,"Carpet area: 917
(85.19 sq.m.)  
sq.ft.",2 Bedrooms,2 Bathrooms,3 Balconies,Store Room,,917,10th   of 36 Floors,5 to 10 Year Old,East,"Ravli Junction, Bandra-Kurla Complex, Star mall, waman rao municipal high school, Vidyalankar Polytechnic, Galaxy Multispecialty Hospital","Intercom Facility, Lift(s), High Ceiling Height, Piped-gas, Swimming Pool, Park, Security Personnel, Internet/wi-fi connectivity, Shopping Centre, Fitness Centre / GYM, Rain Water Harvesting, Club house / Community Center, Water softening plant","2 Wardrobe, 2 Geyser, 10 Light, 2 AC, 1 Modular Kitchen, No Bed, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Fan, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Washing Machine, No Water Purifier, 2 Wardrobe, 2 Geyser, 10 Light, 2 AC, 1 Modular Kitchen, No Bed, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Fan, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Washing Machine, No Water Purifier","https://imagecdn.99acres.com/media1/25552/0/511040371M-1755285665714.jpg, https://imagecdn.99acres.com/media1/33119/6/662386875T-1760944373170.jpg, https://imagecdn.99acres.com/media1/31549/13/630993287T-1754830583082.jpg, https://imagecdn.99acres.com/media1/33191/8/663828789T-1761387470730.jpg, https://imagecdn.99acres.com/media1/32029/11/640591039T-1756541223325.jpg"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dosti-eastern-bay-wadala-east-south-mumbai-1162-sq-ft-r12-spid-H59120784,Dosti Eastern Bay,"3 BHK Flat in Wadala East, Mumbai",₹4.7 Cr,"1,162 sqft",3 BHK,(3 Baths),Carpet Area,2208,"Carpet area: 1162
(107.95 sq.m.)  
sq.ft.",3 Bedrooms,3 Bathrooms,1 Balcony,Store Room,,1162,34th   of 50 Floors,1 to 5 Year Old,East,"R City Mall, Eastern Express Highway, New SIES College, Bombay Scottish School, Kikabhai Trust Hospital, CSM International Airport","Centrally Air Conditioned, Water purifier, Security / Fire Alarm, Feng Shui / Vaastu Compliant, Private Garden / Terrace, Intercom Facility, Lift(s), High Ceiling Height, Maintenance Staff, False Ceiling Lighting, Water Storage, Separate entry for servant room, No open drainage around, Piped-gas, Internet/wi-fi connectivity, Recently Renovated, Visitor Parking, Swimming Pool, Park, Security Personnel, Natural Light, Airy Rooms, Spacious Interiors, Waste Disposal, Rain Water Harvesting, Water softening plant, Shopping Centre, Fitness Centre / GYM, Club house / Community Center","1 Exhaust Fan, 3 Geyser, No AC, No Bed, No Chimney, No Curtains, No Dining Table, No Fan, No Modular Kitchen, No Light, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier, 1 Exhaust Fan, 3 Geyser, No AC, No Bed, No Chimney, No Curtains, No Dining Table, No Fan, No Modular Kitchen, No Light, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier","https://imagecdn.99acres.com/media1/16253/14/325074216M-1733121331163.jpg, https://imagecdn.99acres.com/media1/32677/10/653550889T-1759036421614.jpg, https://imagecdn.99acres.com/media1/32987/15/659755893T-1760270630096.jpg, https://imagecdn.99acres.com/media1/33100/4/662004987T-1760782313282.jpg, https://imagecdn.99acres.com/media1/33098/8/661968869T-1760777605482.jpg"
